player_id,puuid,rank_group,sample_tier,sample_division,sample_league_points,game_name,tag_line,match_id,game_start,queue_id,game_mode,game_duration_min,champion,position,win,kills,deaths,assists,kda,gold,damage_to_champions,damage_taken,vision_score,cs,cs_per_min
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7482087562,2025-08-03 13:08:25.784000+00:00,420,CLASSIC,23.416666666666668,Thresh,BOTTOM,True,12,0,5,17.0,10353,12798,10445,11,113,4.825622775800712
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7482119984,2025-08-03 13:37:48.613000+00:00,420,CLASSIC,37.1,Chogath,BOTTOM,True,9,7,12,3.0,13833,18244,32810,14,115,3.0997304582210243
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7559479372,2025-10-07 14:38:07.207000+00:00,420,CLASSIC,14.933333333333334,Ornn,MIDDLE,False,0,4,0,0.0,3086,1775,12144,3,46,3.080357142857143
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7560210543,2025-10-07 23:15:02.777000+00:00,420,CLASSIC,27.433333333333334,Thresh,MIDDLE,False,7,7,6,1.8571428571428572,11286,13485,22840,6,121,4.410692588092345
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7594625931,2025-11-06 21:36:14.708000+00:00,420,CLASSIC,37.86666666666667,Thresh,BOTTOM,False,11,7,11,3.142857142857143,14284,21799,26078,21,174,4.595070422535211
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7618645472,2025-11-26 21:27:24.109000+00:00,420,CLASSIC,36.583333333333336,Thresh,BOTTOM,False,4,9,7,1.2222222222222223,12354,17701,25412,23,160,4.373576309794989
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7618709670,2025-11-26 22:08:48.034000+00:00,420,CLASSIC,49.4,Ornn,BOTTOM,False,6,7,8,2.0,13993,19010,57527,25,155,3.1376518218623484
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7629904627,2025-12-05 20:54:31.615000+00:00,420,CLASSIC,16.133333333333333,Thresh,BOTTOM,False,1,6,0,0.16666666666666666,3571,1972,10489,4,42,2.603305785123967
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7633695459,2025-12-08 00:31:06.308000+00:00,420,CLASSIC,32.6,Thresh,BOTTOM,False,8,9,8,1.7777777777777777,12846,14336,24229,14,170,5.214723926380368
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7868660289,2026-05-28 15:59:48.956000+00:00,420,CLASSIC,26.566666666666666,Thresh,MIDDLE,False,7,6,5,2.0,10802,10980,23060,8,167,6.286072772898369
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7870288694,2026-05-29 23:08:02.766000+00:00,420,CLASSIC,28.233333333333334,Thresh,MIDDLE,False,6,4,0,1.5,11735,16457,20917,10,197,6.977567886658796
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7870318802,2026-05-29 23:42:35.896000+00:00,420,CLASSIC,29.083333333333332,Thresh,MIDDLE,False,3,6,5,1.3333333333333333,10035,8837,17905,18,162,5.570200573065903
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7870342040,2026-05-30 00:16:05.665000+00:00,420,CLASSIC,36.016666666666666,Thresh,MIDDLE,True,9,2,15,12.0,12631,23643,27363,23,118,3.276260990282277
